Date,Open,High,Low,Close,Volume
16-Dec-14,511.56,513.05,489,495.39,3953371
15-Dec-14,522.74,523.1,513.27,513.8,2812786
12-Dec-14,523.51,528.5,518.66,518.66,1989117
11-Dec-14,527.8,533.92,527.1,528.34,1610964
10-Dec-14,533.08,536.33,525.56,526.06,1716835
9-Dec-14,522.14,534.19,520.5,533.37,1871268
8-Dec-14,527.13,531,523.79,526.98,2327127
5-Dec-14,531,532.89,524.28,525.26,2558649
4-Dec-14,531.16,537.34,528.59,537.31,1392208
3-Dec-14,531.44,536,529.26,531.32,1279288
2-Dec-14,533.51,535.5,529.8,533.75,1522481
1-Dec-14,538.9,541.41,531.86,533.8,2109599
28-Nov-14,540.62,542,536.6,541.83,1145231
26-Nov-14,540.88,541.55,537.04,540.37,1519503
25-Nov-14,539,543.98,538.6,541.08,1784967
24-Nov-14,537.65,542.7,535.62,539.27,1701682
21-Nov-14,541.61,542.14,536.56,537.5,2218249
20-Nov-14,531.25,535.11,531.08,534.83,1559131
19-Nov-14,535,538.24,530.08,536.99,1388440
18-Nov-14,537.5,541.94,534.17,535.03,1957664
17-Nov-14,543.58,543.79,534.06,536.51,1721282
14-Nov-14,546.68,546.68,542.15,544.4,1285991
13-Nov-14,549.8,549.8,543.48,545.38,1335719
12-Nov-14,550.39,550.46,545.17,547.31,1126594
11-Nov-14,548.49,551.94,546.3,550.29,964866
10-Nov-14,541.46,549.59,541.02,547.49,1131546
7-Nov-14,546.21,546.21,538.67,541.01,1629259
6-Nov-14,545.5,546.88,540.97,542.04,1329604
5-Nov-14,556.8,556.8,544.05,545.92,2026740
4-Nov-14,553,555.5,549.3,554.11,1240761
3-Nov-14,555.5,557.9,553.23,555.22,1378511
31-Oct-14,559.35,559.57,554.75,559.08,2032887
30-Oct-14,548.95,552.8,543.51,550.31,1451667
29-Oct-14,550,554.19,546.98,549.33,1767107
28-Oct-14,543,548.98,541.62,548.9,1273372
27-Oct-14,537.03,544.41,537.03,540.77,1184973
24-Oct-14,544.36,544.88,535.79,539.78,1972047
23-Oct-14,539.32,547.22,535.85,543.98,2345296
22-Oct-14,529.89,539.8,528.8,532.71,2917183
21-Oct-14,525.19,526.79,519.11,526.54,2332531
20-Oct-14,509.45,521.76,508.1,520.84,2605505
17-Oct-14,527.25,530.98,508.53,511.17,5530674
16-Oct-14,519,529.43,515,524.51,3698423
15-Oct-14,531.01,532.8,518.3,530.03,3712536
14-Oct-14,538.9,547.19,533.17,537.94,2217230
13-Oct-14,544.99,549.5,533.1,533.21,2578676
10-Oct-14,557.72,565.13,544.05,544.49,3078634
9-Oct-14,571.18,571.49,559.06,560.88,2519693
8-Oct-14,565.57,573.88,557.49,572.5,1987888
7-Oct-14,574.4,575.27,563.74,563.74,1906427
6-Oct-14,578.8,581,574.44,577.35,1211320
3-Oct-14,573.05,577.22,572.5,575.28,1138636
2-Oct-14,567.31,571.91,563.32,570.08,1175307
1-Oct-14,576.01,577.58,567.01,568.27,1445027
30-Sep-14,576.93,579.85,572.85,577.36,1618437
29-Sep-14,571.75,578.19,571.17,576.36,1281204
26-Sep-14,576.06,579.25,574.66,577.1,1439807
25-Sep-14,587.55,587.98,574.18,575.06,1925350
24-Sep-14,581.46,589.63,580.52,587.99,1724537
23-Sep-14,586.85,586.85,581,581.13,1467703
22-Sep-14,593.82,593.95,583.46,587.37,1687710
19-Sep-14,591.5,596.48,589.5,596.08,3727045
18-Sep-14,587,589.54,585,589.27,1442012
17-Sep-14,580.01,587.52,578.78,584.77,1690994
16-Sep-14,572.76,581.5,572.66,579.95,1478306
15-Sep-14,572.94,574.95,568.21,573.1,1596224
12-Sep-14,581,581.64,574.46,575.62,1597677
11-Sep-14,580.36,581.81,576.26,581.35,1217721
10-Sep-14,581.5,583.5,576.94,583.1,975145
9-Sep-14,588.9,589,580,581.01,1286722
8-Sep-14,586.6,591.77,586.3,589.72,1429101
5-Sep-14,583.98,586.55,581.95,586.08,1629477
4-Sep-14,580,586,579.22,581.98,1459956
3-Sep-14,580,582.99,575,577.94,1214586
2-Sep-14,571.85,577.83,571.19,577.33,1576830
29-Aug-14,571.33,572.04,567.07,571.6,1081231
28-Aug-14,569.56,573.25,567.1,569.2,1295963
27-Aug-14,577.27,578.49,570.1,571,1700161
26-Aug-14,581.26,581.8,576.58,577.86,1635465
25-Aug-14,584.72,585,579,580.2,1358810
22-Aug-14,583.59,585.24,580.64,582.56,789484
21-Aug-14,583.82,584.5,581.14,583.37,912854
20-Aug-14,585.88,586.7,582.57,584.49,1034779
19-Aug-14,585,587.34,584,586.86,979298
18-Aug-14,576.11,584.51,576,582.16,1282531
15-Aug-14,577.86,579.38,570.52,573.48,1517056
14-Aug-14,576.18,577.9,570.88,574.65,982926
13-Aug-14,567.31,575,565.75,574.78,1437922
12-Aug-14,564.52,565.9,560.88,562.73,1537758
11-Aug-14,569.99,570.49,566,567.88,1215968
8-Aug-14,563.56,570.25,560.35,568.77,1492491
7-Aug-14,568,569.89,561.1,563.36,1108900
6-Aug-14,561.78,570.7,560,566.37,1330877
5-Aug-14,570.05,571.98,562.61,565.07,1556685
4-Aug-14,569.04,575.35,564.1,573.15,1427169
1-Aug-14,570.4,575.96,562.85,566.07,1950171
31-Jul-14,580.6,583.65,570,571.6,2099516
30-Jul-14,586.55,589.5,584,587.42,1013932
29-Jul-14,588.75,589.7,583.52,585.61,1346647
28-Jul-14,588.07,592.5,584.75,590.6,984161
25-Jul-14,590.4,591.86,587.03,589.02,932724
24-Jul-14,596.45,599.5,591.77,593.35,1033341
23-Jul-14,593.23,597.85,592.5,595.98,1229846
22-Jul-14,590.72,599.65,590.6,594.74,1694787
21-Jul-14,591.75,594.4,585.23,589.47,2060334
18-Jul-14,593,596.8,582,595.08,4006389
17-Jul-14,579.53,580.99,568.61,573.73,3015475
16-Jul-14,588,588.4,582.2,582.66,1394560
15-Jul-14,585.74,585.8,576.56,584.78,1618815
14-Jul-14,582.6,585.21,578.03,584.87,1852290
11-Jul-14,571.91,580.85,571.42,579.18,1617569
10-Jul-14,565.91,576.59,565.01,571.1,1353317
9-Jul-14,571.58,576.72,569.38,576.08,1113907
8-Jul-14,577.66,579.53,566.14,571.09,1908647
7-Jul-14,583.76,586.43,579.59,582.25,1061833
3-Jul-14,583.35,585.01,580.92,584.73,712210
2-Jul-14,583.35,585.44,580.39,582.34,1054936
1-Jul-14,578.32,584.4,576.65,582.67,1446309
30-Jun-14,578.66,579.57,574.75,575.28,1310909
27-Jun-14,577.18,579.87,573.8,577.24,2231174
26-Jun-14,581,582.45,571.85,576,1737210
25-Jun-14,565.26,579.96,565.22,578.65,1964447
24-Jun-14,565.19,572.65,561.01,564.62,2201789
23-Jun-14,555.15,565,554.25,564.95,1534659
20-Jun-14,556.85,557.58,550.39,556.36,4496962
19-Jun-14,554.24,555,548.51,554.9,2451341
18-Jun-14,544.86,553.56,544,553.37,1737343
17-Jun-14,544.2,545.32,539.33,543.01,1445878
16-Jun-14,549.26,549.62,541.52,544.28,1704027
13-Jun-14,552.26,552.3,545.56,551.76,1217176
12-Jun-14,557.3,557.99,548.46,551.35,1457104
11-Jun-14,558,559.88,555.02,558.84,1097380
10-Jun-14,560.51,563.6,557.9,560.55,1349444
9-Jun-14,557.15,562.9,556.04,562.12,1463676
6-Jun-14,558.06,558.06,548.93,556.33,1732592
5-Jun-14,546.4,554.95,544.45,553.9,1684886
4-Jun-14,541.5,548.61,538.75,544.66,1812084
3-Jun-14,550.99,552.34,542.55,544.94,1861921
2-Jun-14,560.7,560.9,545.73,553.93,1434989
30-May-14,560.8,561.35,555.91,559.89,1766794
29-May-14,563.35,564,558.71,560.08,1350657
28-May-14,564.57,567.84,561,561.68,1647717
27-May-14,556,566,554.35,565.95,2100298
23-May-14,547.26,553.64,543.7,552.7,1929632
22-May-14,541.13,547.6,540.78,545.06,1611837
21-May-14,532.9,539.18,531.91,538.94,1193389
20-May-14,529.74,536.23,526.3,529.77,1780113
19-May-14,519.7,529.78,517.58,528.86,1276362
16-May-14,521.39,521.8,515.44,520.63,1481688
15-May-14,525.7,525.87,517.42,519.98,1703758
14-May-14,533,533,525.29,526.65,1191863
13-May-14,530.89,536.07,529.51,533.09,1648907
12-May-14,523.51,530.19,519.01,529.92,1908392
9-May-14,510.75,519.9,504.2,518.73,2432783
8-May-14,508.46,517.23,506.45,511,2016131
7-May-14,515.79,516.68,503.3,509.96,3216077
6-May-14,525.23,526.81,515.06,515.14,1684381
5-May-14,524.82,528.9,521.32,527.81,1021408
2-May-14,533.76,534,525.61,527.93,1685042
1-May-14,527.11,532.93,523.88,531.35,1900432
30-Apr-14,527.6,528,522.52,526.66,1746904
29-Apr-14,516.9,529.46,516.32,527.7,2692489
28-Apr-14,517.18,518.6,502.8,517.15,3326429
25-Apr-14,522.51,524.7,515.42,516.18,2097264
24-Apr-14,530.07,531.65,522.12,525.16,1881965
23-Apr-14,533.79,533.87,526.25,526.94,2051066
22-Apr-14,528.64,537.23,527.51,534.81,2359421
21-Apr-14,536.1,536.7,525.6,528.62,2561214
17-Apr-14,548.81,549.5,531.15,536.1,6795393
16-Apr-14,543,557,540,556.54,4879889
15-Apr-14,536.82,538.45,518.46,536.44,3847453
14-Apr-14,538.25,544.1,529.56,532.52,2568020
11-Apr-14,532.55,540,526.53,530.6,3916171
10-Apr-14,565,565,539.9,540.95,4027743
9-Apr-14,559.62,565.37,552.95,564.14,3324742
8-Apr-14,542.6,555,541.61,554.9,3152406
7-Apr-14,540.74,548.48,527.15,538.15,4389569
4-Apr-14,574.65,577.77,543,543.14,6377658
3-Apr-14,569.85,587.28,564.13,569.74,5087530
2-Apr-14,282.43,571.83,561.44,566.98,2088804
1-Apr-14,559.57,568.18,558.44,566.88,2182626
31-Mar-14,564.63,566.93,555.87,556.7,1942277
28-Mar-14,558.94,566.03,558.33,559.51,2258918
27-Mar-14,564.86,565.4,550.5,556.58,3826676
26-Mar-14,580.42,585.2,565.18,565.42,0
25-Mar-14,582.42,584.34,572.93,578.78,0
24-Mar-14,591.5,591.86,572.4,578.39,0
21-Mar-14,602.55,604.21,590.63,590.93,0
20-Mar-14,599.38,604.2,597.08,597.98,0
19-Mar-14,605.29,605.39,596.61,599.03,0
18-Mar-14,596.74,605.16,595.93,605.02,0
17-Mar-14,589.04,597.94,588.47,595.45,0
14-Mar-14,590.4,594.84,585.68,585.81,0
13-Mar-14,603.37,604.64,591.79,593.94,0
12-Mar-14,597.6,603.32,591.5,603.05,0
11-Mar-14,606.28,606.55,597.72,599.4,0
10-Mar-14,607.24,608.21,601.44,605.18,0
7-Mar-14,612.79,612.88,605.11,606.79,0
6-Mar-14,610.53,612.46,608.69,609.2,0
5-Mar-14,606.92,610.93,605.1,608.52,0
4-Mar-14,606.89,607.39,604.15,606.85,0
3-Mar-14,602.77,603.32,595.47,600.74,0
28-Feb-14,609.56,611.48,602.51,607.22,0
27-Feb-14,608.59,611.5,607.9,609,0
26-Feb-14,611.39,613.83,606.27,609.47,0
25-Feb-14,607.36,611.64,604.61,609.39,0
24-Feb-14,602.08,609.47,601.95,605.65,0
21-Feb-14,603.3,604.33,600.82,601.29,0
20-Feb-14,600.97,602.84,599.51,601.45,0
19-Feb-14,602.05,604,598.15,600.57,0
18-Feb-14,600.1,605.83,599.4,604.83,0
14-Feb-14,597.21,601.59,595.8,600.8,0
13-Feb-14,589.78,599.35,589.24,599.35,0
12-Feb-14,593.91,594.4,590.1,592.75,0
11-Feb-14,589.49,595.34,585.52,594.49,0
10-Feb-14,585.31,590.61,583.93,585.88,0
7-Feb-14,583.23,588.36,579.7,588.13,0
6-Feb-14,574.99,579.5,573.2,579.4,0
5-Feb-14,571.12,574.81,563.45,571.03,0
4-Feb-14,568.43,576.92,567.94,568.51,0
3-Feb-14,589.01,590.27,565.44,566.15,0
31-Jan-14,585.09,592.68,574.99,589.89,0
30-Jan-14,571.93,575.67,563.06,567.13,0
29-Jan-14,559,560.31,549.16,552.91,0
28-Jan-14,554.6,562.31,554.42,560.94,0
27-Jan-14,562.49,562.69,540.59,550.06,0
24-Jan-14,574.93,576.2,560.94,561.35,0
23-Jan-14,579.42,580.66,576.61,579.47,0
22-Jan-14,582.72,583.36,578.85,581.93,0
21-Jan-14,579.88,581.42,575.07,581.27,0
17-Jan-14,577.85,579.73,571.53,574.69,0
16-Jan-14,573.98,578.39,573.43,577.53,0
15-Jan-14,575.92,576.92,571.32,573.74,0
14-Jan-14,568.41,574.92,563.48,574.13,0
13-Jan-14,562.67,572.88,558.03,560.93,0
10-Jan-14,568.97,568.97,560.56,564.52,0
9-Jan-14,571.15,571.54,562.22,564.55,0
8-Jan-14,572.43,573.09,566.08,570.04,0
7-Jan-14,561.94,569.28,560.02,568.86,0
6-Jan-14,555.95,558.87,552.67,558.1,0
3-Jan-14,556.94,557.91,551.91,551.95,0
2-Jan-14,557.17,558.32,553.58,556,0
31-Dec-13,555.56,559.94,552.58,559.79,0
30-Dec-13,559.61,559.69,553.96,554.18,0
27-Dec-13,559.44,559.58,555.91,558.64,0
26-Dec-13,556.45,558.94,553.79,558.17,0
24-Dec-13,556.93,557.06,553.5,555.36,0
23-Dec-13,553.37,557.34,552.01,556.99,0
20-Dec-13,544.1,550.03,543.46,549.76,0
19-Dec-13,540.18,545.45,539,542.57,0
18-Dec-13,535.46,541.93,528.99,541.83,0
17-Dec-13,536.51,539.84,533.66,534.4,0
16-Dec-13,530.97,536.81,530.47,535.95,0
13-Dec-13,537.07,537.61,528.41,529.86,0
12-Dec-13,539.25,540.93,533.97,534.45,0
11-Dec-13,543.16,545.11,537.05,538.11,0
10-Dec-13,537.29,545.61,537.29,541.79,0
9-Dec-13,534.51,540.61,533.48,538.53,0
6-Dec-13,534.36,534.46,529.51,534.4,0
5-Dec-13,528.07,529.3,525.02,528.14,0
4-Dec-13,525.16,531.46,524.48,528.56,0
3-Dec-13,524.95,531.19,523.99,526.1,0
2-Dec-13,531.22,532.64,524.85,526.71,0
29-Nov-13,530.55,532.78,529.2,529.27,0
27-Nov-13,530.48,533.47,529.47,531.02,0
26-Nov-13,523.78,530.22,520.95,528.68,0
25-Nov-13,518.06,526.07,516.99,522.44,0
22-Nov-13,516.19,517.57,514.1,515.43,0
21-Nov-13,512.99,518.64,512.49,516.52,0
20-Nov-13,514.46,516.16,509.67,510.64,0
19-Nov-13,515.34,516.86,511.01,512.09,0
18-Nov-13,517.36,523.85,514.11,515.26,0
15-Nov-13,516.92,518.48,514.64,516.26,0
14-Nov-13,516.44,519.36,514.66,517.1,0
13-Nov-13,502.87,515.91,502.75,515.72,0
12-Nov-13,503.35,508.27,502,505.38,0
11-Nov-13,504.25,507.46,503.5,504.79,0
8-Nov-13,503.87,508.74,503.75,507.51,0
7-Nov-13,510.79,511.45,503.32,503.47,0
6-Nov-13,512.29,512.99,507.18,510.86,0
5-Nov-13,509.66,515.31,508.2,510.25,0
4-Nov-13,515.23,515.67,510.5,512.54,0
1-Nov-13,515.38,517.48,512.04,513.01,0
31-Oct-13,513.95,520.24,511.47,514.77,0
30-Oct-13,518.2,518.24,512.49,514.69,0
29-Oct-13,509.04,517.95,506.24,517.6,0
28-Oct-13,507.09,511.2,505.99,506.99,0
25-Oct-13,513.9,513.9,504.86,507.09,0
24-Oct-13,515.42,519.76,511.89,512.26,0
23-Oct-13,500,516.86,499.81,515.19,0
22-Oct-13,502,505.99,497.4,503,0
21-Oct-13,505.22,508.99,499.28,501.15,0
18-Oct-13,487.8,507.22,486.51,505.2,0
17-Oct-13,446.05,448,442.42,443.95,0
16-Oct-13,442.49,448.72,441.56,448.56,0
15-Oct-13,437.44,442.37,436.56,440.56,0
14-Oct-13,432.9,437.69,432.26,437.62,0
11-Oct-13,432.58,436.3,432.22,435.56,0
10-Oct-13,431.49,433.98,429.67,433.69,0
9-Oct-13,427.71,430.89,421.07,427.5,0
8-Oct-13,432.23,432.56,425.39,426.41,0
7-Oct-13,433.29,436.56,431.62,432.44,0
4-Oct-13,437.06,438.32,434.56,435.74,0
3-Oct-13,443.56,446.6,435.61,437.61,0
2-Oct-13,440.92,444.23,438.47,443.55,0
1-Oct-13,439.68,443.39,439.58,443.06,0
30-Sep-13,434.11,439.98,433.72,437.52,0
27-Sep-13,436.97,438.32,435.22,437.76,0
26-Sep-13,438.71,440.93,437.06,438.65,0
25-Sep-13,442.83,442.83,437.36,438.18,0
24-Sep-13,442.81,444.6,440.26,442.98,0
23-Sep-13,447.63,450.34,442.16,442.81,0
20-Sep-13,448.75,451.61,447.36,451.1,0
19-Sep-13,452.54,452.54,447.25,448.75,0
18-Sep-13,442.73,451.53,441.09,451.21,0
17-Sep-13,443.26,443.75,440.06,442.61,0
16-Sep-13,447.65,448.05,441.99,443.44,0
13-Sep-13,446.8,447.39,441.98,444.09,0
12-Sep-13,448.25,448.5,444.56,446.08,0
11-Sep-13,443.83,448.04,442.6,447.65,0
10-Sep-13,444.56,445.55,441.56,443.89,0
9-Sep-13,441.42,444.43,440.77,443.58,0
6-Sep-13,440.78,441.45,436.43,439.35,0
5-Sep-13,436.31,439.5,435.37,439.34,0
4-Sep-13,429.74,436.31,427.16,435.38,0
3-Sep-13,426.75,432.66,426.55,429.76,0
30-Aug-13,427.45,428.59,422.36,423.03,0
29-Aug-13,424.11,429.76,423.87,427.29,0
28-Aug-13,424.7,427.28,423.46,423.85,0
27-Aug-13,429.38,431.43,423.53,424.65,0
26-Aug-13,434.56,437.01,432.59,432.76,0
23-Aug-13,438.48,438.56,434.44,434.67,0
22-Aug-13,435.91,436.94,434.69,436.42,0
21-Aug-13,434.89,438.02,432.82,434.23,0
20-Aug-13,433.74,435.62,431.34,432.28,0
19-Aug-13,428.43,435.56,428.3,432.39,0
16-Aug-13,430.21,430.79,427.84,428.03,0
15-Aug-13,431.79,432.03,428.57,429.4,0
14-Aug-13,438.75,439.67,433.15,434.47,0
13-Aug-13,442.97,443.81,437.66,440.18,0
12-Aug-13,443.01,443.06,440.38,442.31,0
9-Aug-13,444.83,447.31,444.56,444.76,0
8-Aug-13,447.3,447.47,442.2,445.88,0
7-Aug-13,447.07,448.78,444.1,444.88,0
6-Aug-13,451.89,454.4,447.42,447.84,0
5-Aug-13,452.24,452.31,449.15,452.05,0
2-Aug-13,451.27,453.05,449.96,452.83,0
1-Aug-13,447.05,451.82,447.05,451.66,0
31-Jul-13,446.05,447.81,442.65,443.43,0
30-Jul-13,442.29,447.36,439.99,445.01,0
29-Jul-13,442.01,446.96,440,440.69,0
26-Jul-13,443.05,444.55,440.56,442.23,0
25-Jul-13,446.49,447.98,442.6,443.41,0
24-Jul-13,453.18,454.69,449.9,451,0
23-Jul-13,454.89,456.04,449.34,451.45,0
22-Jul-13,450.55,455.88,448.05,454.89,0
19-Jul-13,442.86,451.02,437.37,447.85,0
18-Jul-13,459.04,459.54,451.14,454.88,0
17-Jul-13,460.04,462.97,457.69,458.82,0
16-Jul-13,463.1,463.52,456.49,459.34,0
15-Jul-13,461.69,463.54,457.72,461.88,0
12-Jul-13,459.54,461.04,457.16,461.04,0
11-Jul-13,456.04,459.94,453.81,459.66,0
10-Jul-13,451.27,455.11,449.74,452.54,0
9-Jul-13,455.04,456.02,448.54,452.17,0
8-Jul-13,449.16,452.68,448.09,452.09,0
5-Jul-13,444.56,447.26,443.23,446.3,0
3-Jul-13,439.51,444.14,438.81,442.77,0
2-Jul-13,444.65,445.05,438.2,440.71,0
1-Jul-13,442.78,445.59,442.06,443.5,0
28-Jun-13,437.01,440.48,436.66,439.74,0
27-Jun-13,438.96,441.9,437.89,438.1,0
26-Jun-13,436.44,438.56,434.85,436.39,0
25-Jun-13,438.19,439.4,431.82,432.67,0
24-Jun-13,435.5,437.72,431.19,434.46,0
21-Jun-13,443.73,444.5,436.1,440.02,0
20-Jun-13,446.55,450.05,441.21,441.93,0
19-Jun-13,450.23,454.96,448.3,449.89,0
18-Jun-13,443.88,450.05,443.73,449.86,0
17-Jun-13,439.18,444.27,438.7,442.68,0
14-Jun-13,439.61,441.91,436.63,437.08,0
13-Jun-13,434.06,439.39,432.32,438.06,0
12-Jun-13,442.29,442.56,434.39,435.55,0
11-Jun-13,441.54,443.06,439.32,439.47,0
10-Jun-13,440.61,445.05,439.6,444.66,0
7-Jun-13,434.77,439.56,432.23,439.43,0
6-Jun-13,431.72,432.73,423.19,431.89,0
5-Jun-13,430.82,434.29,428.14,429.42,0
4-Jun-13,433.49,434.86,426.61,429.12,0
3-Jun-13,431.34,436.55,427.08,433.38,0
31-May-13,433.63,438.06,433.33,435.17,0
30-May-13,434.53,439.01,432.77,434.94,0
29-May-13,437.42,438.56,431.71,433.72,0
28-May-13,441.31,445.62,439.76,440.19,0
24-May-13,437.19,438.97,435.07,436.22,0
23-May-13,438.06,444.54,436.56,440.95,0
22-May-13,450.83,454.2,443,444.27,0
21-May-13,453.56,455.37,448.36,453.03,0
20-May-13,452.05,459.84,452.05,453.81,0
17-May-13,454.56,456.29,449.81,454.14,0
16-May-13,459.04,459.53,450.55,451.48,0
15-May-13,447.3,457.73,446.56,457.49,0
14-May-13,438.31,443.9,438.13,443.11,0
13-May-13,439.01,440.79,436.25,438.33,0
10-May-13,437.22,439.83,435.64,439.67,0
9-May-13,434.98,439.39,433.68,435.3,0
8-May-13,428.07,436.5,426.03,436.38,0
7-May-13,431.07,431.5,424.91,428.19,0
6-May-13,423.71,430.49,423.71,430.34,0
3-May-13,418.06,422.98,417.58,422.44,0
2-May-13,409.64,416.86,409.12,414.39,0
1-May-13,411.22,411.95,407.77,409.8,0
30-Apr-13,409.09,413.41,408.43,411.87,0
29-Apr-13,401.22,410.94,401.1,409.12,0
26-Apr-13,403.4,403.47,397.89,400.31,0
25-Apr-13,407.72,407.83,403.41,404.15,0
24-Apr-13,403.65,408.59,403.6,406.32,0
23-Apr-13,400.1,407.34,399.78,403.55,0
22-Apr-13,399.9,401.58,387.11,399.66,0
19-Apr-13,384.2,401.32,382.75,399.54,0
18-Apr-13,392.28,392.51,380.25,382.57,0
17-Apr-13,392.98,395.03,388.66,390.89,0
16-Apr-13,392.9,397.6,391.57,396.29,0
15-Apr-13,392.58,398.1,388.12,390.57,0
12-Apr-13,395.6,395.66,391.07,394.63,0
11-Apr-13,396.04,396.15,391.64,394.8,0
10-Apr-13,391.07,395.78,387.61,394.69,0
9-Apr-13,387.36,391.48,386.17,388.44,0
8-Apr-13,388.99,389.39,383.82,387.04,0
5-Apr-13,392.64,393.1,387.81,391.13,0
4-Apr-13,401.72,402.47,395.25,397.14,0
3-Apr-13,406.32,406.69,399.93,402.7,0
2-Apr-13,401.87,407.01,401.6,406.11,0
1-Apr-13,397.11,400.72,396.23,400.19,0
28-Mar-13,401.59,402.28,396.25,396.7,0
27-Mar-13,402.94,403.1,400.26,400.93,0
26-Mar-13,406.34,406.59,403.49,405.8,0
25-Mar-13,405.8,409.21,403.01,404.42,0
22-Mar-13,406.96,407.21,404.42,404.75,0
21-Mar-13,405.24,408.05,404.52,405.22,0
20-Mar-13,408.01,408.35,405.31,406.95,0
19-Mar-13,405.21,409.22,402.82,405.25,0
18-Mar-13,402.1,405.97,400.33,403.49,0
15-Mar-13,408.84,409.74,406.26,406.74,0
14-Mar-13,413.08,413.08,408.29,410.36,0
13-Mar-13,413.54,414.93,410.74,412.24,0
12-Mar-13,414.94,415.53,411.42,413.39,0
11-Mar-13,415.43,419.43,415.33,416.99,0
8-Mar-13,416.83,417.04,412.11,415.34,0
7-Mar-13,416.61,417.89,414.38,415.88,0
6-Mar-13,420.09,421.58,413.99,415.27,0
5-Mar-13,414.05,419.65,414.04,418.88,0
4-Mar-13,402.25,411.01,402.1,410.34,0
1-Mar-13,398.5,403.17,397.68,402.69,0
28-Feb-13,400.15,403.09,400.11,400.2,0
27-Feb-13,397,401.97,395.16,399.49,0
26-Feb-13,397.1,397.58,391.81,394.67,0
25-Feb-13,400.75,403.8,394.85,394.99,0
22-Feb-13,399.23,400.22,396.5,399.46,0
21-Feb-13,398.6,402.32,395.21,397.37,0
20-Feb-13,402.25,404.08,395.5,395.83,0
19-Feb-13,397.6,403.1,397.24,403.02,0
15-Feb-13,393.31,396.23,393.14,396.05,0
14-Feb-13,389.48,393.98,388.5,393.52,0
13-Feb-13,389.67,392.28,389.6,391.04,0
12-Feb-13,390.48,393.56,389.3,389.96,0
11-Feb-13,388.81,391.11,386.49,390.82,0
8-Feb-13,389.67,392.94,389.39,392.29,0
7-Feb-13,384.47,389.02,382.37,386.59,0
6-Feb-13,379.16,386.09,378.87,384.7,0
5-Feb-13,380.18,385.17,379.35,382.49,0
4-Feb-13,383.46,384.85,378.76,379.13,0
1-Feb-13,378.7,387.9,378.7,387.4,0
31-Jan-13,374.88,378.43,374.75,377.47,0
30-Jan-13,376.49,380.09,376.08,376.54,0
29-Jan-13,373,378.1,372.9,376.46,0
28-Jan-13,375.5,377.42,373.57,374.99,0
25-Jan-13,375.01,378.86,374.75,376.46,0
24-Jan-13,370.25,378.04,369.88,376.54,0
23-Jan-13,367.63,374.13,367.53,370.38,0
22-Jan-13,351.98,352.32,347.41,351.08,0
18-Jan-13,354.82,356.03,350.31,351.9,0
17-Jan-13,358.5,359.46,355.15,355.3,0
16-Jan-13,360.84,361.81,356.48,357.24,0
15-Jan-13,359.31,367.13,355.69,362.1,0
14-Jan-13,368.13,370.73,360.81,361.26,0
11-Jan-13,370.63,370.84,367.78,369.62,0
10-Jan-13,371.04,372.13,366.38,370.37,0
9-Jan-13,365.77,368.81,363.94,368.69,0
8-Jan-13,367.4,367.78,361.85,366.28,0
7-Jan-13,367.36,369.32,364.92,367.01,0
4-Jan-13,364.31,370.36,363.48,368.62,0
3-Jan-13,362.1,365.6,360,361.47,0
2-Jan-13,359.35,363.14,357.92,361.26,0
31-Dec-12,349.65,354.93,347.65,353.34,0
28-Dec-12,350.49,353.1,349.65,349.65,0
27-Dec-12,353.22,354.07,348.96,352.79,0
26-Dec-12,353.68,356.08,350.85,354.08,0
24-Dec-12,356.9,357.23,353.38,354.4,0
21-Dec-12,356.63,359.05,354.9,357.46,0
20-Dec-12,361.27,361.96,358.13,360.82,0
19-Dec-12,359.99,361.14,357.98,359.69,0
18-Dec-12,357.94,364.19,357.17,360.17,0
17-Dec-12,352.4,368.77,351.66,360.03,0
14-Dec-12,349.24,353.56,348.87,350.63,0
13-Dec-12,357.6,357.88,349.42,351,0
12-Dec-12,349.27,351.4,346.39,348.43,0
11-Dec-12,344.66,350.61,343.52,348.09,0
10-Dec-12,342.35,345.48,341.55,342.37,0
7-Dec-12,347.15,348.09,340.87,341.76,0
6-Dec-12,343.45,347.46,341.91,345.22,0
5-Dec-12,345.73,346.9,340.82,343.57,0
4-Dec-12,347.15,347.41,342.51,345.17,0
3-Dec-12,350.77,352.59,346.71,347.28,0
30-Nov-12,345.31,349.26,342.5,348.84,0
29-Nov-12,343.55,346.6,340.66,345.6,0
28-Nov-12,333.67,342.11,331.61,341.49,0
27-Nov-12,329.75,337.16,328.67,335.02,0
26-Nov-12,332.89,333.17,329.18,330.24,0
23-Nov-12,334.65,334.66,332.72,333.65,0
21-Nov-12,334.16,334.57,329.87,332.6,0
20-Nov-12,334.42,338.66,331.95,334.65,0
19-Nov-12,327.52,334.13,327.44,333.77,0
16-Nov-12,322.67,326.18,317.68,323.27,0
15-Nov-12,324.68,329.67,321.63,323.31,0
14-Nov-12,330,330.76,324.92,325.95,0
13-Nov-12,331.17,333.47,328.79,329.2,0
12-Nov-12,331.54,334.57,330.1,332.62,0
9-Nov-12,327,333.84,324.82,331.18,0
8-Nov-12,334.76,335.41,325.29,325.82,0
7-Nov-12,337.16,338.78,332.91,333.23,0
6-Nov-12,342.4,342.91,338.44,340.52,0
5-Nov-12,341.91,343.09,337.44,341.14,0
